time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
128.399678,1.0197,-0.6984,0.3097,1.274
128.410462,0.9715,-0.6855,0.3244,1.232
128.419708,0.9411,-0.6474,0.3656,1.199
128.429418,0.8831,-0.5774,0.3446,1.110
128.446897,0.8307,-0.5811,0.3502,1.073
128.449562,0.7269,-0.5558,0.3630,0.984
128.459208,0.6771,-0.5591,0.3688,0.952
128.471259,0.5737,-0.7990,0.2861,1.024
128.479031,0.5219,-0.8268,0.3397,1.035
128.489554,0.4759,-0.8273,0.3455,1.015
128.499516,0.3479,-0.7904,0.3943,0.949
128.508964,0.3124,-0.8203,0.4358,0.980
128.519996,0.2996,-0.8546,0.4534,1.013
128.530630,0.2273,-0.8577,0.4041,0.975
128.548045,0.1600,-0.8697,0.4770,1.005
128.549508,0.0394,-0.8620,0.4304,0.964
128.563277,-0.0140,-0.8058,0.5323,0.966
128.569352,-0.1225,-0.4573,0.4716,0.668
128.578788,-0.1037,-0.7053,0.3703,0.803
128.589736,-0.2334,-0.9286,0.3316,1.013
128.600151,-0.2741,-0.9264,0.3385,1.024
128.612272,-0.2098,-1.0283,0.6592,1.239
128.620211,-0.3384,-0.9469,0.6426,1.193
128.628653,-0.3928,-0.8628,0.6429,1.145
128.649009,-0.5025,-0.8578,0.5093,1.117
128.650152,-0.6885,-0.8625,0.4741,1.201
128.661903,-0.6106,-0.9442,0.2475,1.151
128.670062,-0.6631,-1.0451,0.2698,1.267
128.683031,-0.6244,-1.0619,0.2994,1.268
128.736581,-0.7733,-0.9847,0.6143,1.395
128.737876,-0.8146,-0.9791,0.6228,1.418
128.738383,-0.8575,-0.9741,0.6320,1.443
128.738686,-0.9001,-0.9694,0.6413,1.470
128.739090,-0.9429,-0.9659,0.6510,1.499
128.749926,-1.1268,-1.0705,0.4214,1.610
128.750912,-1.1831,-1.0938,0.2997,1.639
128.762112,-1.2744,-1.0592,0.2425,1.675
128.770108,-1.3434,-1.0126,0.3121,1.711
128.778875,-1.3727,-0.9853,0.4535,1.750
128.788754,-1.4106,-0.9827,0.4631,1.780
128.799636,-1.4450,-1.0551,0.5972,1.886
128.809214,-1.4778,-1.1184,0.5635,1.937
128.819910,-1.5088,-1.1026,0.4910,1.932
128.830654,-1.4987,-1.0431,0.4012,1.870
128.848570,-1.5244,-0.9713,0.3083,1.834
128.850159,-1.5549,-0.9381,0.2675,1.836
128.860835,-1.5829,-0.9314,0.2213,1.850
128.869190,-1.5985,-0.9876,0.2366,1.894
128.880430,-1.6042,-1.0468,0.2872,1.937
128.892413,-1.6599,-1.0675,0.3968,2.013
128.899101,-1.6750,-1.0520,0.4220,2.022
128.908933,-1.7160,-0.9261,0.4463,2.000
128.919515,-1.7110,-0.9343,0.3334,1.978
128.931228,-1.7358,-0.9549,0.2768,2.000
128.939106,-1.7092,-0.9327,0.2480,1.963
128.949715,-1.6708,-0.9636,0.2208,1.941
128.958584,-1.6803,-0.9685,0.2290,1.953
128.970179,-1.6877,-0.9736,0.2725,1.967
128.978541,-1.6253,-0.9352,0.3055,1.900
128.988327,-1.6084,-0.8870,0.3498,1.870
128.999995,-1.4960,-0.8458,0.3097,1.746
129.008345,-1.4461,-0.8601,0.2714,1.704
129.018639,-1.3659,-0.8676,0.2184,1.633
129.028791,-1.2921,-0.9328,0.1221,1.598
129.037886,-1.2518,-0.9142,0.1408,1.556
129.047865,-1.1950,-0.8738,0.1524,1.488
129.109022,-1.1051,-0.8333,0.1881,1.397
129.110371,-1.0879,-0.8337,0.1833,1.383
129.110640,-1.0717,-0.8343,0.1789,1.370
129.110893,-1.0565,-0.8353,0.1748,1.358
129.111136,-1.0430,-0.8364,0.1712,1.348
129.111380,-1.0312,-0.8379,0.1682,1.339
129.118136,-0.9572,-0.9044,0.0557,1.318
129.128346,-0.9356,-0.9019,0.1210,1.305
129.138515,-0.9592,-0.8996,0.1078,1.319
129.147598,-0.9729,-0.9195,0.1192,1.344
129.165330,-0.9527,-0.9425,0.0474,1.341
129.167697,-0.9151,-0.9467,0.0456,1.317
129.178827,-0.9006,-0.9729,0.0322,1.326
129.189735,-0.8881,-0.9419,0.0505,1.296
129.198275,-0.8752,-0.9185,0.0478,1.270
129.208176,-0.8593,-0.9531,0.0912,1.286
129.219452,-0.8663,-0.9903,0.1086,1.320
129.230654,-0.8815,-1.0325,0.1096,1.362
129.239862,-0.8571,-1.0266,0.1156,1.342
129.250832,-0.8835,-0.9844,0.0883,1.326
129.263616,-0.9083,-0.9229,0.0612,1.296
129.268948,-0.9283,-0.8613,0.0580,1.268
129.279334,-0.9437,-0.8454,0.0693,1.269
129.288828,-0.9924,-0.8875,0.0735,1.333
129.298598,-1.0049,-0.8939,0.0776,1.347
129.309043,-1.1462,-0.9264,0.1461,1.481
129.319090,-1.2531,-0.8772,0.1977,1.542
129.330813,-1.3515,-0.8129,0.1914,1.589
129.339223,-1.4291,-0.7891,0.1679,1.641
129.349432,-1.4713,-0.8036,0.1414,1.682
129.358702,-1.5040,-0.8083,0.0807,1.709
129.368378,-1.5228,-0.8419,0.0267,1.740
129.379594,-1.5156,-0.8971,0.0600,1.762
129.388118,-1.4976,-0.8419,0.1075,1.721
129.398490,-1.4819,-0.8503,0.1327,1.714
129.410630,-1.4781,-0.7858,0.2124,1.687
129.419027,-1.4804,-0.7366,0.0637,1.655
129.431272,-1.4636,-0.5857,0.2091,1.590
129.438752,-1.4191,-0.5636,0.1957,1.539
129.477038,-1.3446,-0.5347,0.1050,1.451
129.478438,-1.2935,-0.5129,0.0905,1.394
129.478720,-1.2726,-0.5088,0.0850,1.373
129.505887,-1.1134,-0.6523,0.1677,1.301
129.507150,-1.0894,-0.6462,0.1615,1.277
129.507498,-1.0634,-0.6386,0.1547,1.250
129.509550,-0.9833,-0.5338,0.1452,1.128
129.520100,-0.9714,-0.4758,0.2551,1.111
129.528916,-0.9156,-0.5012,0.1949,1.062
129.539010,-0.8495,-0.5675,0.1539,1.033
129.548514,-0.8193,-0.6672,0.0243,1.057
129.557523,-0.7177,-0.6727,-0.0548,0.985
129.568530,-0.6272,-0.6032,0.0078,0.870
129.579453,-0.6387,-0.6116,-0.1664,0.900
129.589182,-0.5220,-0.4352,0.0165,0.680
129.599827,-0.4946,-0.2610,0.2575,0.616
129.610388,-0.4589,-0.1634,0.3242,0.585
129.618811,-0.4474,-0.1842,0.2813,0.560
129.631344,-0.4263,-0.1843,0.2151,0.512
129.638082,-0.4975,-0.1967,0.1521,0.556
129.648089,-0.5552,-0.1516,0.0539,0.578
129.658139,-0.6402,-0.1090,0.0162,0.650
129.670718,-0.6396,-0.3132,-0.8278,1.092
129.683493,-0.6657,-0.0352,-0.0335,0.667
129.688772,-0.7127,0.2184,0.2161,0.776
129.699175,-0.7227,0.0472,0.4685,0.863
129.708815,-0.6612,-0.9403,-1.1124,1.600
129.719399,-0.6959,-0.5237,0.1581,0.885
129.728814,-0.8105,0.1019,0.5874,1.006
129.737777,-0.8722,-0.3687,-0.2959,0.992
129.748556,-0.8830,0.1925,-0.0660,0.906
129.758906,-0.9538,0.9621,1.8702,2.309
129.770970,-0.8991,0.9998,1.6463,2.126
129.784310,-1.0746,0.4073,1.7868,2.124
129.787882,-0.8770,-0.4435,0.6605,1.184
129.797100,-0.8243,-0.8816,0.0631,1.209
129.809773,-1.1663,-0.8892,-0.7811,1.662
129.873062,-1.4727,0.7361,0.2792,1.670
129.874253,-1.4814,0.7556,0.2805,1.686
129.874646,-1.4872,0.7748,0.2812,1.700
129.875047,-1.4893,0.7905,0.2812,1.709
129.875244,-1.4857,0.8015,0.2801,1.711
129.875441,-1.4793,0.8109,0.2784,1.710
129.879437,-1.2441,-0.3007,0.7619,1.490
129.889208,-1.3049,-0.1200,0.4905,1.399
129.898944,-1.2502,0.3147,0.2878,1.321
129.909064,-1.3081,0.8678,0.1822,1.580
129.918891,-1.2341,1.2168,0.1959,1.744
129.929366,-1.2147,1.2393,0.1493,1.742
129.940460,-1.2450,0.8843,0.2412,1.546
129.951389,-0.9016,0.6249,0.2895,1.135
129.960104,-0.9724,0.5724,0.5219,1.243
129.970110,-0.9058,0.7930,0.7255,1.406
129.983005,-0.8697,0.8131,0.7185,1.391
129.989553,-0.8439,1.3184,0.5939,1.674
129.999322,-0.7024,1.3919,0.3019,1.588
130.009934,-0.6707,1.2835,0.1584,1.457
130.019250,-0.4591,1.0460,0.0702,1.145
130.030340,-0.3171,0.9871,0.0755,1.040
130.038514,-0.2131,1.0868,0.3974,1.177
130.048974,-0.1792,1.3245,0.7295,1.523
130.058396,-0.1789,1.4057,0.8659,1.661
130.068424,-0.0132,1.4901,0.7394,1.664
130.080152,0.0591,1.5200,0.5105,1.605
130.088867,0.0419,1.5617,0.3038,1.592
130.098940,0.1651,1.6819,-0.0605,1.691
130.108779,0.0644,1.7194,-0.1799,1.730
130.118946,0.1705,1.6757,-0.1048,1.688
130.129108,0.1336,1.6612,0.0738,1.668
130.139303,0.2437,1.6101,0.2746,1.651
130.149786,0.2448,1.6237,0.2748,1.665
130.159877,0.2302,1.5685,0.5796,1.688
130.170990,0.1898,1.6916,0.4565,1.762
130.187332,0.0757,1.7864,0.3173,1.816
130.242574,-0.0847,1.6242,0.0470,1.627
130.243229,-0.1021,1.6372,0.0500,1.641
130.243577,-0.1218,1.6493,0.0533,1.655
130.244129,-0.1433,1.6609,0.0570,1.668
130.244407,-0.1674,1.6719,0.0611,1.681
130.244788,-0.1916,1.6845,0.0654,1.697
130.256093,-0.0707,1.7782,0.5513,1.863
130.259750,-0.1373,1.9071,0.4077,1.955
130.270243,-0.2565,2.1038,0.3720,2.152
130.279851,-0.4669,2.1377,-0.0347,2.188
130.289999,-0.5445,2.1174,0.0014,2.186
130.300359,-0.6039,2.0673,-0.0848,2.155
130.309885,-0.6789,2.1556,0.1114,2.263
130.319319,-0.6784,2.0183,0.1613,2.135
130.329907,-0.7357,2.0565,0.4073,2.222
130.340748,-0.6113,2.1943,0.3561,2.305
130.349987,-0.5761,2.2466,0.4819,2.369
130.359475,-0.5515,2.2353,0.3777,2.333
130.370896,-0.5480,2.2504,0.2443,2.329
130.384974,-0.4839,2.1985,0.0768,2.252
130.389327,-0.4142,2.1441,-0.0529,2.184
130.399955,-0.3674,2.1235,-0.0827,2.157
130.409618,-0.3146,2.1436,0.0880,2.168
130.419679,-0.0671,2.2059,0.1859,2.215
130.431019,0.0958,2.2477,0.3431,2.276
130.439634,0.1980,2.3074,0.3249,2.339
130.452205,0.2946,2.3225,0.2439,2.354
130.458698,0.4007,2.3261,0.1190,2.363
130.470884,0.4097,2.3042,0.0029,2.340
130.486317,0.5588,2.2992,-0.0873,2.368
130.488748,0.7716,2.3300,-0.0942,2.456
130.498674,0.8135,2.3537,-0.0992,2.492
130.509784,1.0024,2.2908,-0.1165,2.503
130.519435,1.1075,2.2660,-0.0333,2.522
130.529587,1.2119,2.2628,-0.0578,2.568
130.539615,1.2082,2.2884,0.0781,2.589
130.549018,1.3080,2.3524,0.1928,2.699
130.612207,1.5754,2.3976,-0.0514,2.869
130.613935,1.6261,2.4213,-0.0556,2.917
130.614469,1.6755,2.4447,-0.0593,2.964
130.614928,1.7227,2.4673,-0.0626,3.010
130.615365,1.7661,2.4885,-0.0653,3.052
130.615734,1.8058,2.5091,-0.0674,3.092
130.620546,1.8536,2.5549,-0.2318,3.165
130.632302,1.9028,2.5854,-0.1325,3.213
130.639378,2.0757,2.5573,-0.1741,3.298
130.652865,2.0988,2.4177,-0.1053,3.203
130.659410,2.0282,0.9605,-5.0593,5.535
130.671866,2.2381,1.9042,-0.3345,2.958
130.683132,2.1964,3.5438,0.1416,4.172
130.689277,2.5785,4.2768,2.5576,5.611
130.700022,2.5331,4.0504,2.4158,5.353
130.709762,2.6199,2.8963,1.9038,4.345
130.719634,2.8591,1.8374,0.6753,3.465
130.732313,2.8264,1.2867,-0.5551,3.155
130.739875,2.9606,1.1681,-1.4857,3.512
130.749384,2.4934,1.6482,-1.7711,3.474
130.758980,2.4047,2.4265,-1.0812,3.583
130.772257,2.2317,3.0819,-0.4367,3.830
130.786017,2.0719,3.1562,0.6001,3.823
130.789039,2.0040,2.6145,0.7645,3.382
130.798937,2.0773,1.7807,0.6552,2.813
130.809913,1.9644,1.4398,0.7924,2.561
130.819819,1.8157,1.2961,0.2812,2.248
130.832525,1.5145,1.6261,-0.0451,2.223
130.839218,1.3374,2.0520,-0.3303,2.472
130.848331,1.1127,2.3810,-0.3953,2.658
130.859147,1.1565,2.2630,-0.3461,2.565
130.868879,1.0928,1.8689,-0.1372,2.169
130.879149,1.0820,1.8622,-0.1370,2.158
130.890316,1.2270,1.2899,0.4808,1.844
130.905423,1.1183,1.1768,0.4907,1.696
130.909704,0.9913,1.3304,0.3669,1.699
130.919140,0.8025,1.7192,0.2148,1.909
130.978159,0.5715,1.8815,-0.2509,1.982
130.979565,0.5652,1.8816,-0.2502,1.980
130.979934,0.5613,1.8783,-0.2502,1.976
130.980298,0.5585,1.8715,-0.2508,1.969
130.980673,0.5339,1.8210,-0.2549,1.915
130.981096,0.5106,1.7723,-0.2586,1.862
130.988077,0.3145,1.2570,0.4564,1.374
130.998607,0.2494,1.4026,0.3912,1.477
131.008668,0.2595,1.4718,0.3761,1.541
131.020251,0.1210,1.5271,0.2148,1.547
131.028831,0.1431,1.4352,-0.0235,1.443
131.038114,0.2954,1.2627,-0.2553,1.322
131.048057,0.3749,1.1414,-0.0396,1.202
131.058043,0.4207,0.9837,-0.0585,1.071
131.067633,0.4811,1.0228,0.1740,1.144
131.077667,0.5071,1.1286,0.2345,1.259
131.088833,0.5011,1.2475,0.4293,1.411
131.101900,0.4806,1.3840,0.4183,1.524
131.108385,0.4786,1.3451,0.3642,1.473
131.118215,0.4593,1.2023,0.1234,1.293
131.128441,0.5910,1.1637,0.0287,1.305
131.138523,0.5186,1.1531,-0.0945,1.268
131.149519,0.5271,1.1108,-0.0020,1.229
131.159201,0.5489,1.3883,-0.0839,1.495
131.170361,0.5604,1.2248,0.0618,1.348
131.178671,0.5690,1.1069,0.3563,1.295
131.190856,0.6363,1.0777,0.5243,1.357
131.205602,0.6249,1.1496,0.4773,1.393
131.208149,0.5953,1.2172,0.3998,1.413
131.218968,0.5917,1.2602,0.2989,1.424
131.229060,0.5049,1.1718,0.0812,1.279
131.238533,0.3922,1.1179,-0.0737,1.187
131.249901,0.5524,1.0914,-0.1059,1.228
131.259161,0.4643,1.1288,0.0779,1.223
131.268380,0.4009,1.1794,0.4468,1.323
131.279797,0.3786,1.1001,0.4454,1.246
131.291207,0.3188,1.0538,0.6122,1.260
131.345125,0.2178,0.9885,0.3295,1.064
131.345930,0.1585,0.9738,0.3373,1.043
131.346331,0.0978,0.9585,0.3455,1.024
131.346582,0.0359,0.9430,0.3544,1.008
131.346839,-0.0260,0.9262,0.3636,0.995
131.358256,-0.3361,1.1243,0.4873,1.271
131.359659,-0.5092,0.7704,0.2404,0.954
131.372454,-0.6652,0.9090,0.5415,1.250
131.378825,-0.6228,0.5842,0.8691,1.218
131.387762,-0.9826,0.4544,1.0607,1.516
131.401946,-1.0238,0.5185,0.9627,1.498
131.409171,-1.5799,0.6249,0.5011,1.771
131.418457,-1.5215,0.8176,0.6012,1.829
131.429502,-1.6812,0.7243,-0.2160,1.843
131.438732,-1.8442,0.5034,0.1433,1.917
131.448619,-1.7082,0.1799,0.0018,1.718
131.458592,-1.6980,-0.0887,0.2163,1.714
131.475121,-1.7222,0.0372,0.8612,1.926
131.478009,-1.7601,0.1746,1.0824,2.074
131.490978,-1.7661,0.2873,1.2072,2.158
131.497906,-1.9450,0.2963,0.8624,2.148
131.507861,-1.9636,0.2756,0.8660,2.164
131.519847,-1.7654,0.2008,-0.0028,1.777
131.529743,-1.6468,0.0312,-0.1401,1.653
131.539387,-1.7402,0.2630,-0.1346,1.765
131.547523,-1.5838,0.2549,-0.0054,1.604
131.557996,-1.5821,0.1279,0.5042,1.665
131.574836,-1.5812,0.0994,0.5029,1.662
131.577750,-1.5356,-0.2460,0.6694,1.693
131.590126,-1.3620,-0.3000,1.0225,1.729
131.597912,-1.2893,-0.1539,0.8731,1.565
131.608067,-1.3412,-0.3020,0.1246,1.380
131.617870,-1.3019,-0.3549,-0.1720,1.360
131.628139,-1.2192,0.1163,-0.7542,1.438
131.640683,-1.1376,-0.1478,-0.9110,1.465
131.647578,-0.9309,-0.2731,0.2327,0.998
131.712460,-0.6686,-0.6106,1.4715,1.728
131.713907,-0.6537,-0.6445,1.4675,1.731
131.714211,-0.6390,-0.6783,1.4637,1.735
131.714695,-0.6258,-0.7123,1.4604,1.741
131.715123,-0.6131,-0.7473,1.4573,1.749
131.715610,-0.5993,-0.7825,1.4541,1.757
131.720763,-0.7547,-0.4185,-0.8619,1.220
131.730020,-0.7893,-0.4414,-0.4300,1.001
131.739373,-0.6256,-0.7671,-0.4712,1.096
131.752333,-0.3785,-1.1498,0.3426,1.258
131.759761,-0.3134,-1.2974,0.8579,1.587
131.768909,-0.2106,-0.9574,1.3023,1.630
131.778285,-0.2047,-0.9989,1.3023,1.654
131.792603,-0.4216,-0.9470,0.8293,1.327
131.806825,-0.2894,-0.8963,0.0668,0.944
131.809112,-0.3281,-0.9869,-0.5084,1.158
131.818844,-0.2909,-1.0969,-0.8175,1.399
131.830086,-0.2782,-1.1515,-0.5924,1.325
131.839316,-0.1276,-1.2548,-0.2255,1.281
131.852676,-0.0641,-1.2730,0.3597,1.324
131.860161,-0.0082,-1.3222,0.6556,1.476
131.869423,0.0471,-1.2076,1.1364,1.659
131.879709,-0.0292,-1.2486,0.8490,1.510
131.892717,-0.1141,-1.2698,0.4828,1.363
131.898894,-0.1255,-1.3185,-0.1419,1.332
131.909539,-0.1821,-1.4294,-0.2954,1.471
131.918594,-0.1533,-1.6285,-0.6548,1.762
131.929986,-0.0079,-1.6031,-0.2920,1.630
131.939355,-0.0167,-1.6694,0.1689,1.678
131.949754,0.0230,-1.7548,0.5193,1.830
131.960450,0.1699,-1.8372,0.7899,2.007
131.975775,0.0735,-1.9031,0.6173,2.002
131.978179,0.0809,-1.7537,0.4322,1.808
131.989621,0.0758,-1.6798,-0.3497,1.718
132.000642,0.3292,-2.0704,-0.1029,2.099
132.009273,0.5677,-2.3457,-0.4402,2.453
132.018327,0.6409,-2.3446,0.0717,2.432
132.028979,0.7905,-2.2238,0.1354,2.364
132.087985,0.8204,-1.9216,0.1867,2.098
132.089717,0.8649,-1.9638,0.1851,2.154
132.090020,0.9128,-2.0070,0.1835,2.212
132.090261,0.9630,-2.0501,0.1818,2.272
132.090511,1.0152,-2.0923,0.1801,2.333
132.090788,1.3917,-2.4073,-0.3126,2.798
132.100498,1.3968,-2.3654,-0.1805,2.753
132.108404,1.5170,-2.2372,0.0306,2.703
132.120270,1.5821,-2.1625,0.1029,2.681
132.130908,1.5345,-2.2068,0.1660,2.693
132.140786,1.5386,-2.3320,0.0786,2.795
132.149459,1.4341,-2.4413,-0.0637,2.832
132.159009,1.3405,-2.5056,-0.2489,2.853
132.179523,1.2148,-2.5866,-0.3073,2.874
132.180692,1.2080,-2.5883,-0.2892,2.871
132.190094,1.1865,-2.5569,-0.2138,2.827
132.198623,1.2340,-2.5766,-0.2151,2.865
132.209548,1.2430,-2.6888,-0.1109,2.964
132.218262,1.2708,-2.7659,-0.1025,3.046
132.228372,1.2165,-2.6828,0.0015,2.946
132.238942,1.2615,-2.6953,-0.0001,2.976
132.248432,1.2117,-2.6943,-0.0711,2.955
132.259357,1.2129,-2.6144,-0.1880,2.888
132.279428,1.2157,-2.6404,-0.2116,2.915
132.280821,1.1500,-2.6193,-0.2162,2.869
132.290343,1.1238,-2.4857,-0.4629,2.767
132.300327,1.1917,-2.6504,-0.0177,2.906
132.309603,1.2128,-2.6193,-0.0265,2.887
132.320156,1.1817,-2.5455,0.1441,2.810
132.329675,1.1446,-2.4000,0.1033,2.661
132.339398,1.1199,-2.2619,0.1089,2.526
132.348646,1.0744,-2.1722,-0.0031,2.423
132.358469,1.0253,-2.1818,-0.1990,2.419
132.378419,0.9272,-2.2072,-0.3781,2.424
132.379543,0.8837,-2.2438,-0.3299,2.434
132.390744,0.7846,-2.2454,-0.3201,2.400
132.454094,0.7304,-2.0898,0.1922,2.222
132.455111,0.7420,-2.0423,0.1816,2.180
132.455518,0.7518,-1.9912,0.1706,2.135
132.455940,0.7604,-1.9364,0.1592,2.086
132.456448,0.7858,-1.9126,0.1535,2.073
132.456950,0.8119,-1.8879,0.1478,2.060
132.459437,0.8451,-1.8978,-0.2698,2.095
132.469106,0.8533,-1.8385,-0.2812,2.046
132.481040,0.8634,-1.5170,-0.0598,1.747
132.496152,0.8679,-1.3327,0.1327,1.596
132.500457,0.8522,-1.2146,0.1912,1.496
132.509943,0.9144,-1.2424,0.1780,1.553
132.522008,0.9326,-1.3034,0.0715,1.604
132.529090,0.9518,-1.2707,0.0658,1.589
132.539734,0.9886,-1.2660,-0.0261,1.607
132.550022,1.0523,-1.1479,-0.0174,1.557
132.561338,1.0709,-1.0078,0.0632,1.472
132.579572,1.0702,-0.9060,0.1009,1.406
132.580731,1.0667,-0.8836,0.1843,1.397
132.590894,1.0607,-0.9050,0.1842,1.406
132.598918,1.0568,-0.9722,0.1460,1.443
132.609639,1.0721,-1.0016,0.1319,1.473
132.620159,1.0676,-0.9277,0.1538,1.423
132.629591,1.0293,-0.8275,0.1806,1.333
132.638640,1.0238,-0.7133,0.2412,1.271
132.649010,0.9673,-0.6642,0.2565,1.201
132.668060,0.9289,-0.6813,0.2530,1.179
132.680292,0.8794,-0.6949,0.2761,1.154
132.681808,0.8072,-0.7428,0.2804,1.132
132.690968,0.7199,-0.7172,0.3448,1.073
132.699260,-7.5472,-0.5531,6.1103,9.726
132.709689,-6.8894,-0.6237,2.1723,7.251
132.719512,-7.3721,0.0932,0.4154,7.384
132.728768,-12.1711,-0.7219,1.2443,12.256
132.748656,-7.2603,-0.4486,-2.5364,7.704
132.749925,-7.1848,-0.3781,-1.5403,7.358
132.767249,-6.6875,0.0708,-1.2841,6.810
132.821694,-1.3527,0.1717,1.6295,2.125
132.823280,-1.3973,0.1997,1.6294,2.156
132.823637,-1.4369,0.2253,1.6295,2.184
132.823921,-1.4710,0.2498,1.6296,2.209
132.824290,-1.5001,0.2752,1.6294,2.232
132.824702,-1.5247,0.3053,1.6287,2.252
132.831523,-1.5402,-0.1765,0.2867,1.577
132.840007,-1.6185,0.8383,0.5939,1.917
132.848773,-1.6301,0.8752,0.5923,1.943
132.858414,-1.9631,0.7657,0.1165,2.110
132.867929,-1.9611,0.2992,-0.2396,1.998
132.879407,-1.9164,0.0263,-0.3759,1.953
132.893942,-2.0964,0.6308,-0.0409,2.190
132.898055,-3.1850,1.2182,1.0526,3.569
132.909411,-3.5523,1.7862,1.6047,4.288
132.918513,-3.6573,2.3470,2.0030,4.785
132.929434,-4.1488,2.7583,1.0032,5.082
132.940136,-3.6838,2.6569,-0.5669,4.577
132.948768,-3.6240,2.6898,-0.5713,4.549
132.961060,-3.0621,1.6981,-1.6816,3.884
132.968136,-1.9555,1.3211,-0.5315,2.419
132.977460,-0.1670,1.1934,0.5715,1.334
132.996453,-0.0960,1.2250,0.5690,1.354
132.997768,2.2330,0.8466,1.4723,2.805
133.007987,2.7977,1.0987,1.0330,3.178
133.017624,2.7971,1.6330,0.4171,3.266
133.029139,2.0128,2.1550,0.0289,2.949
133.037567,1.4615,2.2712,-0.3017,2.718
133.047250,0.8362,2.1493,-0.4215,2.344
133.057776,0.4861,2.0906,-0.3138,2.169
133.067491,0.2428,2.0882,-0.0768,2.104
133.077807,0.0511,2.0033,-0.0696,2.005
133.097868,0.0397,1.8463,-0.1078,1.850
133.098928,0.0268,1.7189,-0.1388,1.725
133.113630,0.0777,1.6970,-0.2392,1.716
133.118625,0.1114,1.6807,-0.2127,1.698
133.132822,0.2855,1.6083,-0.1192,1.638
133.189126,1.0021,1.5696,0.7047,1.991
133.190453,0.9823,1.5719,0.7050,1.983
133.190751,0.9616,1.5754,0.7053,1.976
133.191009,0.9402,1.5802,0.7058,1.970
133.191518,0.9180,1.5861,0.7063,1.964
133.191914,0.8957,1.5923,0.7068,1.959
133.199944,0.3712,1.9164,-0.0396,1.952
133.208936,0.2261,2.0166,-0.2114,2.040
133.217905,0.0446,2.0792,-0.1629,2.086
133.229991,-0.1609,2.0783,0.0052,2.084
133.238751,-0.1734,2.0785,0.0056,2.086
133.248628,-0.1233,1.8768,0.0946,1.883
133.258754,-0.1037,1.7126,0.0254,1.716
133.269111,0.0286,1.5793,0.0806,1.582
133.278927,0.1505,1.4316,-0.0702,1.441
133.289104,0.1505,1.4307,-0.0702,1.440
133.299766,0.3238,1.5740,0.0160,1.607
133.316426,0.3880,1.6574,0.2553,1.721
133.318204,0.3907,1.6574,0.2552,1.722
133.332014,0.4763,1.6736,0.1521,1.747
133.337762,0.4854,1.6288,-0.0707,1.701
133.348396,0.4707,1.5277,-0.2600,1.620
133.358605,0.4122,1.4419,-0.3895,1.549
133.367854,0.4103,1.4507,-0.3106,1.539
133.380660,0.4363,1.4495,-0.1742,1.524
133.388644,0.3760,1.5175,0.2207,1.579
133.398396,0.5170,1.5547,0.1464,1.645
133.410480,0.5316,1.3666,0.3115,1.499
133.418065,0.5271,1.2170,0.3234,1.365
133.429060,0.5363,0.9750,-0.0382,1.113
133.438683,0.5378,0.9703,-0.0383,1.110
133.448621,0.5741,0.9679,-0.2561,1.154
133.457712,0.5894,0.9844,-0.0909,1.151
133.467839,0.5863,0.9789,-0.0908,1.145
133.478505,0.4332,1.1912,0.1536,1.277
133.487800,0.4459,1.2759,0.1849,1.364
133.499965,0.5824,1.2117,0.1086,1.349
133.554025,0.5709,0.9379,-0.1521,1.108
133.555157,0.5599,0.9284,-0.1516,1.095
133.555443,0.5472,0.9182,-0.1511,1.080
133.555688,0.5333,0.9079,-0.1505,1.064
133.555927,0.5185,0.8978,-0.1498,1.048
133.558875,0.1425,0.4453,-0.0606,0.471
133.570130,-0.0409,0.3241,-0.1222,0.349
133.577931,-0.1653,0.2546,-0.0857,0.315
133.587533,-0.2247,0.2779,-0.0230,0.358
133.598403,-0.2479,0.3363,0.0851,0.426
133.609837,-0.2632,0.3137,0.1599,0.440
133.617471,-0.2319,0.3401,0.2703,0.492
133.629862,-0.2464,0.4537,0.1722,0.544
133.638838,-0.2045,0.4992,0.2079,0.578
133.648369,-0.0645,0.4971,0.1766,0.531
133.658525,-0.0693,0.3992,0.1740,0.441
133.668429,0.1804,0.2822,0.0540,0.339
133.677613,0.3208,0.1282,-0.0754,0.354
133.687857,0.5017,0.0951,-0.1641,0.536
133.698881,0.4154,0.1459,-0.0564,0.444
133.712650,0.2904,0.1380,0.0011,0.321
133.719121,0.1146,0.1071,-0.0323,0.160
133.728600,0.0655,0.1084,-0.1114,0.169
133.736838,0.2054,0.1733,-0.1690,0.317
133.748306,0.3047,0.1973,-0.0183,0.363
133.756983,0.3093,0.1944,-0.0184,0.366
133.768546,0.3082,0.1817,0.2353,0.428
133.777900,0.2259,0.1500,0.1850,0.328
133.788469,0.2816,0.0977,0.1226,0.322
133.799084,0.2682,0.0945,0.1009,0.302
133.812659,0.1338,0.0370,-0.1555,0.209
133.818291,0.0034,0.0786,-0.2181,0.232
133.829883,0.0699,0.1422,-0.1706,0.233
133.836822,0.1306,0.1865,-0.1735,0.286
133.846795,0.1428,0.1869,-0.1739,0.292
133.859756,0.0470,0.1767,-0.0113,0.183
133.900579,-0.0748,0.2455,0.0818,0.269
133.901700,-0.0655,0.2443,0.0816,0.266
133.901932,-0.0559,0.2428,0.0814,0.262
133.925128,-0.2928,0.4967,-0.1247,0.590
133.926229,-0.2871,0.4926,-0.1247,0.584
